KL10,KL12,KL14,KL16,KL18,KL20,KL22,KL24,KL26,KL28,KL30,KL32,KL34,KL36,KL38,KL40,KL42,KL44,KL46,KL48,KL50,KL52,KL54,KL56,KL58,KL60,KL62,KL64,KL66,KL68,KL70,KL72,KL74,KL76,KL78,KL80,KL82,KL84,KL86,KL88,KL90,KL92,KL94,KL96,KL98,KL100,KL102,KL104,KL106,KL108,KL110,KL112,KL114,KL116,KL118,KL120,KL122,KL124,KL126,KL128,KL130,KL132,KL134,KL136,KL138,KL140,KL142,KL144,KL146,KL148,KL150,KL152,KL154,KL156,KL158,KL160,KL162,KL164,KL166,KL168,KL170,KL172,KL174,KL176,KL178,KL180,KL182,KL184,KL186,KL188,KL190,KL192,KL194,KL196,KL198,KL200
0.9655855665500592,0.8857480840550519,0.7964547913848962,0.7392927479906982,0.6753752199024152,0.6285153639426755,0.5837005852527496,0.5472010677518576,0.5173246706482211,0.4868241085073569,0.4647100172607844,0.4405471945185395,0.42312454554692,0.40458340178027813,0.3910833928106912,0.3772703389165192,0.36666522798548207,0.35677557711350727,0.3476102095122936,0.34054898236161363,0.3319593431106921,0.3263354995694927,0.31856065068712025,0.3138041052356825,0.3072881942762002,0.30283882804508866,0.2980958914119551,0.2938661017851461,0.29055109651079325,0.2868140194167213,0.2844992701318816,0.2811778121304627,0.27946381326232494,0.2766353851460502,0.2752323670564766,0.27286104205402306,0.27154281880357356,0.2696816690035245,0.2681825467158652,0.2669311755670206,0.2651250238312457,0.264412277101801,0.26247477854884166,0.2619761583998383,0.2602289652430265,0.2595931196926382,0.258108604413876,0.2570672605266128,0.25586708888582743,0.2543194344155229,0.25325309619543734,0.251478224116411,0.2504615122443485,0.24867706741887485,0.24785449836707615,0.2462885480059773,0.24563979882606013,0.24454214435328459,0.24397608085706193,0.24344605969432992,0.24289233068541305,0.24288570659732722,0.24228078257428487,0.24261318779760868,0.24200079386842813,0.2423716410621981,0.24194549803847576,0.24206900869100442,0.24188704435181954,0.24174775152994607,0.2417260288647218,0.24131463187929428,0.2413698330794292,0.24071433004840523,0.24067733136688776,0.23988945428441882,0.23966874118824738,0.23881180417417686,0.23835882055290203,0.23755788127943048,0.23681814839654974,0.23620950618603492,0.23522746728632232,0.23485954684476973,0.23383753390836187,0.23364025833446245,0.23282589420791452,0.2327173146532945,0.23222853702760923,0.23207993514598188,0.23193382775397042,0.23166250672985467,0.2317319105457964,0.2313687264716608,0.2315226126212867,0.23110927303846787
0.737470027761884,0.6537885723509419,0.5756234751190664,0.515455676905996,0.46199880614457745,0.4191186689343331,0.3784486813927064,0.34740692426895975,0.3195762509119492,0.29605628449938376,0.27626772270361133,0.2591409904741541,0.24479557903822405,0.23161316624770142,0.2214226508767055,0.21152239310402812,0.20362797484977369,0.196536893640135,0.19019772988149902,0.18523146236800656,0.18011008483829413,0.17670181408479643,0.1727618577327563,0.17022050970825733,0.16767069517322528,0.16549025817951912,0.16389917882812838,0.16225163788708274,0.1611096867958731,0.15978609647955777,0.15920244529116015,0.1580734253564328,0.1577497467542335,0.15714587422438883,0.1569891025629141,0.15675865502807876,0.1567510691576829,0.15701709560648014,0.15686485027265223,0.15751241327160506,0.15750582385263406,0.15811344577141245,0.15839945450748355,0.15898780337835258,0.1594815099981272,0.16001478600735805,0.16076069432656676,0.16121102626590567,0.16207065439037086,0.16256005093816425,0.16341925380105513,0.16396442465239539,0.1649115668673082,0.16554405656884225,0.1664473521347826,0.16738917140780388,0.1681372753039079,0.16928028396556485,0.1700437650068536,0.17118561532800997,0.17193583402712187,0.17305248362348308,0.17387012245624356,0.17480882556387056,0.17578935309838462,0.17661517706660065,0.17761282570903564,0.17841442018921017,0.1794425290276941,0.18013180333185777,0.18113528360640582,0.1817830449162756,0.18260313652105303,0.1832518260586039,0.18387100448455002,0.18451684293864884,0.18492895633423403,0.18559301595096822,0.1858705535449784,0.1864516217987754,0.1867336297609613,0.18715664970938942,0.18744660487500012,0.18773917705015541,0.18801540425373067,0.18816091464963525,0.1884553590699504,0.18849360380478894,0.18874853707362843,0.1887493059052224,0.18894721023378555,0.1889157119934022,0.1890247257346582,0.1890494744255173,0.18899851620435562,0.18910609755372754
0.5245677378376279,0.4592441055066914,0.39586351753269905,0.34516573754065505,0.306989099615148,0.2749185424885328,0.2455235939067633,0.22254340561610872,0.2025686861923024,0.18521343034484644,0.17015499064167294,0.15771667062523215,0.1472441310034969,0.1371494063470588,0.12932409547118442,0.12248697304143127,0.11593717396273077,0.11083025655561722,0.10631386210168421,0.10227148434632068,0.09874564884864308,0.09595897845347004,0.0931193865954703,0.09087225056137137,0.08896406452487823,0.08706035769742146,0.08574004307294153,0.08441548045405584,0.08343033010298326,0.08253018689766477,0.08199873097819387,0.08142481544991677,0.08113532944432236,0.0810288528029378,0.08085379385085374,0.08099109704501595,0.08105929476006238,0.08139838186444892,0.08160934878218837,0.08213621671309526,0.08263459636880362,0.08321711684619679,0.08399576212830928,0.0847284797826958,0.08566719379502197,0.08652886207637961,0.08762259715164766,0.08856023660605815,0.08967524950451583,0.09070923330399457,0.09176231097980829,0.09287132044995129,0.09386684352500613,0.09502408380916386,0.09603334810653401,0.09719988272665708,0.09824725172104876,0.09944051612646228,0.10054078992876533,0.10166628266605277,0.10284850551201505,0.10388186376599395,0.10501664601374211,0.10600523322522087,0.10706896665691912,0.10795565762936153,0.10894339964568697,0.10982194701558162,0.11068231600128335,0.11159653946566178,0.1124133507666005,0.11332585275577654,0.11412922195177354,0.11504851386527526,0.11582317999203288,0.1166858185151651,0.11746002860237333,0.11820685988127942,0.11896611086915496,0.1196079107669874,0.12031097209654884,0.12089035695437311,0.12154958343683361,0.12208530721633651,0.12271230021648202,0.12325723062644792,0.12379330757791819,0.12436145437956383,0.12482662108626905,0.12534159322128186,0.12574647661493116,0.12620045638077973,0.12650417967751115,0.12686969700428827,0.12714498500323504,0.12738963957433863
0.3890962495879209,0.342523828433038,0.2957171738812136,0.2586143135342635,0.22988920864155174,0.206511938610877,0.1854495743137066,0.16854058435707484,0.15321365960351715,0.1407941002040918,0.129102543348678,0.11942073188022481,0.11117088080898174,0.10382639545066379,0.09732746805918131,0.09162491540348519,0.08708009982560909,0.08236288374023269,0.07873238003755419,0.07558697329030005,0.07248810444191495,0.07002337307082526,0.0678364107379921,0.06584967080556353,0.06407912120885766,0.06263339257837061,0.06118953576133294,0.060097575515912605,0.0589810893697589,0.05804929972661513,0.05735096415871175,0.056497242613561434,0.05603310179769705,0.055471406174210224,0.05510232299379365,0.054792747356894,0.05464030937992713,0.05455505179724109,0.05454098093938473,0.05472862759135029,0.05483323673483599,0.055224680201402816,0.055528264619318264,0.056057802044196685,0.05653511362168791,0.05718136464852245,0.05786511083864499,0.058597684439750816,0.05953522316910946,0.06039098228043454,0.061557765751943015,0.06262235041858652,0.0639735840196387,0.06531353152789973,0.06679950564369565,0.06835630207698969,0.06998856545316103,0.07172473401199835,0.07342965940407917,0.07537886901608835,0.07712950729210231,0.07915155473281194,0.08105179449957955,0.0830640102211491,0.08506719991964627,0.08706098147776192,0.08908514820007986,0.09098188473913799,0.09295059667663505,0.09467656248772503,0.09650913912322212,0.09803130364483952,0.0996052168322423,0.10096747718261717,0.10221104573240518,0.10339177257610059,0.10437936731989843,0.10536424616447565,0.10611983894253484,0.10695913482023867,0.10752293039868988,0.10818242869885722,0.10863288229148547,0.10907176213838582,0.10943038267791878,0.10965426261832949,0.10990663134140066,0.10996080068688686,0.11010146737265628,0.11002937671145684,0.11008012409144481,0.10994432736192648,0.10989850747354837,0.10978176752167053,0.10962989726861076,0.10953405302875165
0.3004100962900541,0.26493570784070036,0.23044396569808287,0.20381659779017916,0.18074208870746994,0.1634381714424878,0.14776288265613408,0.1353349034865778,0.12346196153654074,0.11431714693488333,0.10587772451508735,0.09793095159383249,0.09186910376075992,0.0859991639601376,0.0811698419799716,0.07633146603603455,0.07286340198490737,0.06908505821054295,0.06584409502062837,0.06324798090318683,0.06037476662550401,0.05840100064349658,0.05606123676468918,0.054398701895792156,0.05269674851269005,0.05121572059348399,0.04989517788216052,0.0487009022327181,0.04773119954934651,0.04654690895024888,0.045979338857849536,0.04500435595197748,0.04445861821420009,0.04383356092506456,0.04327275570709791,0.042916521607561604,0.042382009350811316,0.042230923160098945,0.0417922405554584,0.04170679890553361,0.04142563020652526,0.041389154042918694,0.04132649564439361,0.041261219481028934,0.04148291995325308,0.04147811871190772,0.041853946414875574,0.0420515842134597,0.04255687821330557,0.04292384585284871,0.043477524151203435,0.04412252160315474,0.044657151791971564,0.04550954550578834,0.04615652955094566,0.04712786478857105,0.04790064943479584,0.048912646764256856,0.04985191637097299,0.05080075677410412,0.05182755245343578,0.052692966558291934,0.05376756139491803,0.0545182214475137,0.055540654831108295,0.05631806802776079,0.057149223709271786,0.05793901262231706,0.05863673901758001,0.059392041656689064,0.0599410895068826,0.06067656367180298,0.06113099229713431,0.06178630766505081,0.0622388407320534,0.06278784496783323,0.06332903579347758,0.06377227876329328,0.0644202565570118,0.06488064216992803,0.06557476351318871,0.06611085978748259,0.06685083825007752,0.06748107167740926,0.06819825468419556,0.06896282919092145,0.06962637436319233,0.07047921938122731,0.07113774534804014,0.07202132629888154,0.07272042886176495,0.07356211107978199,0.07431923049174063,0.0750715404390609,0.07585284618630322,0.0764844244425352
0.24175276226414494,0.21612357788128575,0.18969585993435606,0.17000633036612642,0.15254247367392088,0.13905100907916063,0.12727108988477734,0.11787913062095283,0.10888624507747344,0.10227867703487313,0.09590514406468814,0.08981005587851223,0.08550209079275711,0.0808317074271207,0.07691660395774161,0.07326011791925835,0.07017058112154767,0.06701757708907745,0.06431733502830041,0.06191729232503187,0.059512737617009426,0.05761254973979874,0.05538731672825408,0.054008151714810604,0.05216561320833743,0.050659752391005425,0.04947974800599527,0.047980889030197996,0.046970488705865905,0.04577221506475347,0.04497748026419678,0.043924901900341554,0.043203512039235135,0.042451310366043306,0.04171423934620912,0.04111838731113361,0.04038621985704613,0.04000473047983916,0.03921941466419254,0.038898101188068544,0.038343524054333576,0.037867281708521126,0.03750048085567016,0.03703845415026832,0.03681330688798177,0.036309627757461944,0.0362187721104578,0.035792768324461925,0.035578871285150526,0.03531854279649751,0.03501792483207308,0.03483117812579,0.034452098086809,0.03438175121798,0.03402320765305119,0.033940048933502234,0.0337176675001725,0.033614455035904676,0.033449038995995384,0.03327949655649812,0.033274509743682734,0.03297692563271171,0.03302943692407874,0.032812293705869355,0.03280225217705936,0.03269298071688919,0.03264262470873607,0.03266442652724054,0.0325270125677169,0.03263337187984926,0.0325124071679042,0.03259910366411986,0.032491531937267754,0.032558556691187845,0.03251189859788881,0.032452654939653144,0.03254419515773871,0.03244027354661863,0.03257475110643937,0.03251827313244192,0.032685697048563896,0.03269216678787264,0.03281206903111448,0.03294555423388509,0.03299797842697184,0.03320270745913173,0.03324339191912684,0.033520897327804465,0.033593046690130524,0.03388673830895929,0.03410153825248523,0.03434420496605923,0.03467089966829727,0.03490573012594216,0.035307254553031756,0.03552819306265814
0.20125473205976055,0.17662085367387514,0.15530533451280762,0.13799959814495216,0.12386328629408788,0.11240131910599109,0.10250195371958935,0.09488068571594042,0.08824778700845629,0.0822423516737535,0.07787038261421123,0.07350080741972634,0.06991424727532232,0.06694203858086739,0.06418871440528297,0.06183835140918623,0.05974384372275261,0.05801920791547246,0.056408147181512026,0.055199007644232446,0.053896158518396416,0.053154123301392256,0.052270834716979166,0.05149348280098076,0.051122653431372775,0.05046295077524013,0.05023706397561595,0.049775349694438434,0.04962687870674813,0.04940736195055595,0.04923919303207882,0.0492283105087237,0.049132181731054755,0.049226191124401235,0.04908878138892966,0.04929962136730056,0.0492091708909365,0.04934968415972536,0.04941255523656971,0.049425024184156736,0.04963841370073857,0.04959738999435954,0.04989895450789904,0.049955512323270786,0.05026516915490245,0.05045049994561234,0.05077951399453767,0.05115458290905003,0.05145905689299835,0.05203190048625017,0.052379354388350334,0.05310190899578037,0.05362484106643162,0.054402282106946406,0.055173852816152925,0.0559760074898811,0.056913380001837155,0.05772133895260981,0.05875574770819259,0.059512431445026395,0.060497535119366126,0.0612296686998841,0.062046713408290585,0.06276471533246866,0.06334833721786236,0.06405026767169439,0.06446189958688225,0.06505950523096406,0.06539536691900456,0.06586236934043156,0.06615189936552293,0.06646649804588343,0.06677475416221723,0.06694848256494154,0.06727341562394357,0.06736803443801677,0.06770486318073869,0.06782850834301114,0.06811244150205804,0.06834616934125008,0.06856255667613428,0.06888222989192477,0.06906784986078321,0.06945621584160218,0.0696551456765149,0.07007210489247895,0.07035785154631753,0.07078133981915351,0.07121864498335263,0.07163455063608556,0.0722255954804549,0.07267109302517663,0.0733546562253494,0.07388826158412064,0.07461014619828742,0.07525892497584548
0.16590757864895816,0.14725549299486657,0.1294578899006948,0.11523096376416948,0.10280612286535352,0.09345419560709081,0.08541509904014231,0.0783336572344568,0.07227555691132707,0.0676325050050284,0.06312916865735976,0.05913199215051082,0.056322889181464525,0.053431101435974106,0.05117615812189277,0.04909948180506003,0.04733053850677565,0.045751933089639714,0.044117278703296174,0.042953709314740136,0.04170670518683093,0.04059217728836033,0.039623763696445866,0.03881305648770956,0.037982712225222544,0.03723757770520598,0.036719245438642634,0.036073180342134824,0.03561820176036385,0.035135222530932035,0.034816896997006214,0.034461728596104496,0.034137950943645703,0.0340602998681808,0.03378700300429046,0.03376200187320243,0.03372344447909622,0.03377139911071952,0.03383035679204001,0.033950678314549225,0.034277746667168145,0.03446367899355152,0.034965576628238515,0.0354612511988772,0.03609194408055769,0.03683621796962989,0.03772065078996595,0.038833079332506126,0.03995366384399492,0.04145826185307148,0.04304047011248549,0.044898587124032815,0.04693900667549488,0.049272220677493136,0.051823231468803,0.05449819616395454,0.05758565167157352,0.060647189023515256,0.06399898339184147,0.06736364256629934,0.07081601794777023,0.07424520608897024,0.07751679472823113,0.08084516535834924,0.08381420625451852,0.08672435786661753,0.08933917694940297,0.0917619111982447,0.09389537636798768,0.09577999324353464,0.09751135146826176,0.0988596089271576,0.10015359165670328,0.10112493241000141,0.1020118845054477,0.10265989912546211,0.10319788471456973,0.10365373977316301,0.10385872804771953,0.10412811852033921,0.10416268472783857,0.10422189618687008,0.10412447946330994,0.10401680429325964,0.10385225650820314,0.10355623007847024,0.10335976212017443,0.10298315229007508,0.10270140786037664,0.10229563923119347,0.1019442873799135,0.10153815072032396,0.10107846284770873,0.10070400043210775,0.10018524210647012,0.09978152156771838
0.12466620748958009,0.11127788904555508,0.0988129546756047,0.0892746069662091,0.08031684361143733,0.07334492972629154,0.06757011859717597,0.06275128243122906,0.058267812943283266,0.0546349438180193,0.05171997556728193,0.04881706171292014,0.0465955345151043,0.04447565582158686,0.04285282669430948,0.041216115942138254,0.039715500463386656,0.0384889913793457,0.03724391578656985,0.03617404733672939,0.03510771594635519,0.03437596100712482,0.033534785133355616,0.03287500451316873,0.032278874552959885,0.031733868176198284,0.03130939169451679,0.030768337899151368,0.03057917274833514,0.030173727169702257,0.02993545890854951,0.029760001962880048,0.029588277774636268,0.02951012796678919,0.029336422624939757,0.029409544407100613,0.02931562539617642,0.029390993975286037,0.02942480371982165,0.029597927654572895,0.029767415545664536,0.029914525914640784,0.030366623092315453,0.03065953672596156,0.031237687612770817,0.03179528794051845,0.032590789165039546,0.03344694576529816,0.0343934914691267,0.03562364609288195,0.03684788296512066,0.03834978822042639,0.039833650743592366,0.04164106484382812,0.04338136663515283,0.04526522988765742,0.04724238128887246,0.0491291425899196,0.05113325752025781,0.05290163223496834,0.054809612837976245,0.0564315150695076,0.05803714941855672,0.05948908819379737,0.060797138488322855,0.062020774667267506,0.06299887100416382,0.06402990459848858,0.0647421678579368,0.06550791694035796,0.06603653833296122,0.06654650296578964,0.06694043648586737,0.06717776271920614,0.06748227985460556,0.06754796616142202,0.06772618170659032,0.0677039286828129,0.06777380514091838,0.06771544603416749,0.06765025098353263,0.06760385116706401,0.06743150571670943,0.06737766945892071,0.06713594138535475,0.06706648345695845,0.06683999354142298,0.06670700557039899,0.06655400339736553,0.06636834115029286,0.06627283651881329,0.0660495554883938,0.06598588715115307,0.06576613075893539,0.06568505828015546,0.06550118028090902
0.11964571990918094,0.10848847128720603,0.0976200740353709,0.08864878309785816,0.08096926181564021,0.0747148872997435,0.06923848595335867,0.06468458348354468,0.060408409100200185,0.05730859501239133,0.05411475713569294,0.05150191586284099,0.049429864436707875,0.047455467066247994,0.045874939561377025,0.044392989113088935,0.04324168166638868,0.042017701711695644,0.04107687084208512,0.04013627347512078,0.03937465667509826,0.03850320381722892,0.03784325201013777,0.037267562530745944,0.03647917555881155,0.03613454635663873,0.03551630694204112,0.035105446748209666,0.03464207487912154,0.0342261792323744,0.0338860190151307,0.0334210641171043,0.03319489854034675,0.03282247988712154,0.032569114295228914,0.03228726671224933,0.032105276301726084,0.03181908497209619,0.03159955902960138,0.031438202569425526,0.031152171622782214,0.031026515545619325,0.030782628765868878,0.03067281846768771,0.030438774748296205,0.030346092737637845,0.03024883298085465,0.03008635015602738,0.030090519236378413,0.029961921311232584,0.029955818899748146,0.029850872294852955,0.029846878169303183,0.029774480395496912,0.029701791042148127,0.02969480251240974,0.02962683319454884,0.029624622726771938,0.02957932167808282,0.02963166916106362,0.02955949382303602,0.02961157184190365,0.029606167372379713,0.029598144241733983,0.02962648685768988,0.02960260158219262,0.029670872895499145,0.029637763730795637,0.0297496816315673,0.02979212310495206,0.029889950645008757,0.02999530191426507,0.03011778763208981,0.03025525174629257,0.03035821584855014,0.03055999762938344,0.03064908671569766,0.030844598265552563,0.03097828438285544,0.031168832241294398,0.031346621150029244,0.031537122532981646,0.031795798970744533,0.03198442878864025,0.03228031476817342,0.032516438482998275,0.032823778251769124,0.03308213690995252,0.03340306796333029,0.03371152177387677,0.034017416177023696,0.03440524156311047,0.03475225407046372,0.03521047278817353,0.035625677966006734,0.03616081615368613
